Open,High,Low,Close
401.246582,405.506195,399.810211,401.395172
397.407959,403.376404,397.407959,401.791412
401.197052,402.088593,395.822998,397.853729
397.804199,399.884491,395.253387,398.96817
393.767487,400.602692,390.647064,399.760681
402.187653,403.624054,397.482269,400.181671
398.05188,400.676971,397.160309,399.290131
398.22522,399.909271,394.386597,398.94342
397.234619,398.86911,395.253387,396.665009
392.776855,395.401978,391.167114,394.559967
392.950226,397.97757,388.814423,390.126984
389.235443,390.993774,385.84259,389.631683
390.721344,390.721344,384.87674,388.616302
390.003174,392.603516,381.880157,383.935669
383.985199,385.47113,377.100464,383.514679
386.684601,386.684601,377.521484,379.081696
379.651276,383.316528,376.976624,381.979218
382.895538,383.217468,377.125244,379.329346
379.403625,384.257629,379.403625,383.242249
383.811859,386.065491,381.880157,383.192719
384.85199,390.300354,383.366058,389.705963
389.309723,398.22522,387.650452,395.401978
394.287537,400.206451,391.290955,393.123596
393.767487,399.711151,391.167114,398.22522
399.290131,408.973328,399.21582,408.478027
410.236359,414.619812,406.447296,412.390961
414.050232,418.953735,407.140717,417.987885
416.576263,420.860657,411.32605,413.381561
413.381561,415.040833,406.769226,410.261139
412.09375,415.238953,403.425934,406.174866
408.626617,413.480621,405.828156,412.390961
412.390961,416.551514,411.30127,413.208191
413.332031,419.424286,410.360199,415.684723
413.332031,418.235535,411.59845,413.158661
413.332031,415.783783,409.121948,411.79657
413.678741,417.566895,413.109131,415.808563
417.022034,417.022034,410.855499,414.991302
412.589081,413.332031,407.239777,408.750458
408.923798,409.790588,403.970764,406.496826
407.140717,414.025452,407.140717,410.236359
411.25174,412.09375,403.723114,405.010895
407.883667,419.028046,406.917816,416.180023
416.204803,420.910187,414.471222,415.833313
418.037415,419.325226,415.610443,416.402924
418.037415,423.981079,417.319244,419.993866
420.315826,426.952911,418.334595,426.333771
426.903381,428.240692,422.767578,426.878632
428.785553,431.410645,421.900787,424.278259
423.535309,425.02121,419.969116,421.331207
422.197998,425.888,420.340576,422.346588
424.84787,425.44223,419.523346,421.034027
422.247528,422.495178,414.198822,416.006683
416.551514,422.495178,415.560913,419.795746
419.102325,421.900787,415.065582,419.597626
419.052795,431.361115,419.052795,426.630951
427.002441,442.579773,425.83847,440.821442
443.297974,447.235657,438.66687,445.873566
464.64563,473.016266,454.714752,455.655823
455.680603,460.980377,453.476501,455.705353
456.720734,460.039276,453.798431,457.191284
458.157135,459.816406,449.241638,453.476501
453.823212,454.368042,448.300568,451.81723
451.39621,452.28775,443.297974,444.561005
443.297974,446.765106,435.917938,437.280029
439.583191,447.458527,439.583191,445.477325
444.115234,444.783905,437.403839,439.16217
441.490112,445.675446,437.651489,442.802673
443.818054,446.269806,437.899139,439.186951
437.849609,438.79071,432.401276,433.268066
436.091278,437.304779,431.311584,433.713837
431.707855,436.859009,430.098114,432.351746
430.890594,432.896576,424.476379,427.720642
428.438843,433.391876,426.259491,430.122864
430.221924,436.041748,428.537903,433.614777
437.849609,439.830841,432.153625,435.373108
435.868408,437.577209,421.504547,424.005859
423.436249,424.6745,413.133911,418.928986
420.018646,423.287659,417.641174,419.770996
420.513947,423.485779,413.208191,420.216766
424.94693,435.298798,424.278259,433.292816
430.420044,434.283417,422.817108,425.566071
425.21933,431.905975,424.97168,427.250092
427.943512,428.414063,421.504547,423.163818
420.860657,420.860657,405.530975,407.883667
411.103149,416.526733,409.691528,411.74704
414.669342,415.833313,399.09201,403.103973
404.168884,405.407135,398.96817,401.395172
400.652222,405.283325,398.67099,402.484833
405.704315,413.307251,405.704315,409.295288
412.04422,415.263702,409.468658,413.703491
411.72229,416.799164,408.156097,414.322632
417.542114,423.337189,416.056213,421.653137
422.049408,426.259491,416.080963,418.285065
421.256897,423.238129,417.814545,419.944336
417.145874,424.278259,416.155273,418.532715
418.037415,427.671112,413.703491,425.987061
428.315002,430.618164,415.214172,417.864075
413.579681,417.789764,411.49939,413.232971
414.372162,415.560913,402.138123,408.626617
410.805969,411.004089,402.856323,407.487427
408.626617,412.490021,398.59671,402.484833
400.355042,406.645416,398.39859,401.494232
406.447296,407.809387,397.358429,400.825562
397.482269,398.72052,386.337891,387.997162
388.814423,389.284973,378.611145,382.821228
386.833221,391.687195,383.266998,385.718781
386.436951,394.510437,385.49588,393.222656
395.154327,395.748688,381.880157,384.629089
382.623108,385.32254,378.512085,380.171356
380.889557,387.526642,380.245636,386.387421
385.39682,393.445526,385.34729,390.993774
392.331085,394.064667,381.929688,384.827209
386.387421,388.294342,382.177338,386.04071
388.319122,388.863953,378.487305,381.929688
379.898926,386.536011,378.908325,384.034729
382.895538,396.219238,382.895538,393.074066
394.758087,401.197052,389.012543,398.69577
399.141541,400.998932,380.988617,383.217468
384.60434,388.913483,382.697418,387.130402
389.309723,393.618896,385.49588,391.167114
392.033905,399.11676,389.334503,398.07663
400.008331,409.419128,400.008331,405.976746
402.682953,408.626617,391.142365,392.479675
392.826385,395.699158,390.523224,392.603516
393.098816,394.584717,384.92627,390.399414
390.003174,399.711151,388.021942,397.680389
397.729919,404.119354,393.717957,396.491669
397.333679,408.601868,397.333679,406.942596
406.893066,414.025452,405.976746,410.186829
411.152679,412.539551,407.165466,410.92981
410.310669,411.92041,403.673584,405.209015
403.524994,406.397766,400.800812,402.658203
402.856323,408.874268,395.649628,397.729919
396.516418,400.701752,394.064667,395.327698
397.234619,406.546356,397.234619,405.654785
404.168884,417.938354,403.921234,416.378143
416.378143,418.384125,407.784607,413.827332
414.768402,423.485779,410.484009,411.67276
411.64798,416.056213,408.775208,410.409729
411.152679,413.084381,402.930634,405.530975
402.014313,404.168884,386.387421,388.542023
392.974976,393.618896,385.94165,389.532623
397.606079,412.490021,396.739319,410.261139
411.103149,419.473816,409.221008,417.740234
416.303864,420.910187,412.811951,419.969116
418.532715,419.028046,411.103149,414.471222
413.133911,413.951141,397.284149,399.36441
398.07663,398.89389,388.938263,390.250824
391.588135,396.144928,385.916901,386.436951
386.585541,398.37381,386.585541,397.234619
396.243988,398.17569,390.349884,392.281555
393.371246,397.234619,386.833221,388.121002
390.795654,394.015137,387.328522,390.968994
388.071472,392.033905,384.009979,389.111603
387.848572,395.005737,387.427582,391.687195
387.823822,392.727325,386.610321,391.191895
394.361847,406.075806,394.312317,403.500214
403.921234,410.063019,401.741882,408.899048
407.982727,414.817932,404.887085,407.834137
407.140717,412.712891,403.624054,411.94516
405.109955,405.109955,393.767487,395.253387
396.194458,401.370422,388.121002,392.702576
391.290955,394.337067,385.59494,392.603516
396.095398,406.100586,393.767487,398.12616
400.924622,403.401154,396.788849,398.0271
404.416534,414.545532,403.376404,411.103149
430.667694,432.401276,419.028046,427.250092
426.952911,439.830841,423.807739,438.69165
437.403839,441.713013,430.296234,431.831665
426.209961,427.621582,420.291046,421.430267
422.544708,431.212524,419.696686,426.779541
429.107483,438.2211,429.107483,436.041748
430.915344,432.624146,425.04599,429.404663
430.469574,436.759949,429.454193,433.292816
433.020386,435.794098,415.560913,423.981079
428.438843,432.549866,425.59082,430.940125
433.020386,443.793274,430.717224,440.796692
438.84024,445.724976,438.84024,444.214294
439.335541,447.978607,437.379089,446.071686
447.260406,454.640472,447.260406,453.179321
454.690002,455.655823,450.331299,454.318512
455.210052,459.593506,452.23822,457.513245
453.204071,453.204071,445.254425,450.257019
451.74292,458.157135,449.365479,450.504669
449.736938,454.145172,443.372284,450.405609
448.721558,451.81723,434.605377,441.192932
441.911133,447.607117,438.56781,440.895752
439.360291,445.105835,437.131439,438.69165
439.360291,441.812073,422.940948,424.64975
425.29364,435.719818,417.343994,431.930725
433.466187,437.280029,418.458435,421.009247
425.962311,431.881195,421.009247,424.64975
425.962311,432.351746,423.857269,426.730011
425.19458,428.042572,411.17746,416.576263
418.532715,436.784729,411.59845,432.128845
429.602783,432.128845,424.55069,428.760773
430.420044,432.326965,416.279083,418.854675
417.542114,425.937531,413.579681,422.445648
423.981079,429.924744,419.746216,428.438843
428.438843,429.429443,404.738495,409.468658
407.636017,413.084381,399.983551,406.273926
401.741882,411.49939,398.7453,408.799988
412.589081,413.431091,386.436951,388.121002
387.551392,400.528381,383.465118,399.26535
403.029694,408.478027,400.454102,405.902435
407.388367,411.82135,400.404572,407.437897
403.178284,408.577087,396.243988,397.853729
393.817017,405.431915,378.363495,402.088593
404.168884,422.693298,402.435303,418.656555
417.938354,425.962311,410.261139,422.916168
422.594238,440.821442,422.594238,439.2117
439.929901,441.663483,410.261139,411.59845
412.960541,428.215942,412.589081,420.687317
427.448212,430.791534,421.554077,427.225342
430.915344,432.648926,416.799164,429.924744
432.351746,442.579773,429.057953,440.994812
440.326141,442.257843,432.970856,439.707031
439.830841,446.269806,431.484955,433.589996
429.924744,437.701019,429.454193,432.401276
438.81546,439.682251,422.990479,426.829102
424.154449,427.943512,422.297058,425.04599
426.209961,433.391876,424.377319,431.881195
439.855621,443.768524,436.140808,441.118622
438.84024,446.269806,431.162994,436.809479
431.930725,436.363708,428.438843,433.069916
431.905975,438.12204,429.999054,433.193756
432.104095,433.342346,417.145874,420.538727
419.349976,421.083557,413.703491,415.189423
417.046814,423.238129,414.570282,416.006683
412.11853,418.285065,405.704315,407.338837
409.270538,411.053619,405.010895,406.868286
407.834137,420.464417,407.834137,419.498566
416.328613,425.813721,415.065582,423.188599
419.820526,422.197998,414.074982,418.062195
420.860657,423.337189,415.659973,418.507965
416.031433,429.751373,414.817932,426.408081
425.46701,427.349152,420.043396,425.962311
428.438843,429.924744,423.139069,427.621582
428.438843,433.391876,427.547272,431.063934
444.437164,445.105835,427.943512,429.825684
430.915344,439.830841,428.265472,436.041748
436.660889,449.736938,436.660889,448.572968
448.572968,453.451721,443.867584,452.312531
449.439758,451.19809,444.536255,447.854797
448.350098,450.331299,439.657501,444.164764
441.836823,451.22287,436.537079,438.09729
437.899139,442.208313,435.546448,439.335541
439.830841,448.176727,439.756561,441.192932
440.375671,447.730957,437.800079,444.189514
444.040924,447.210876,443.149384,444.858185
445.774506,454.690002,443.793274,453.055481
450.777069,458.924866,447.433777,449.860779
447.433777,456.522614,447.433777,450.578949
450.727539,455.631073,443.273224,445.081085
445.279205,448.647278,436.908539,438.79071
438.84024,439.830841,431.484955,433.862427
432.896576,436.908539,426.061371,427.893982
428.438843,431.707855,421.108307,422.297058
420.959717,426.655731,417.096344,418.235535
421.628387,427.943512,421.207367,421.826508
425.02121,434.753967,424.055389,433.268066
433.391876,438.29541,433.391876,435.051147
433.317596,437.354309,424.476379,427.200562
425.912781,425.962311,417.765015,419.820526
421.504547,424.203979,415.610443,417.913605
419.696686,424.4021,418.062195,421.851257
421.256897,424.377319,414.842712,416.675323
418.285065,420.761597,413.703491,415.040833
417.591644,424.179199,417.591644,419.993866
421.479797,424.228729,420.315826,422.594238
422.495178,427.423462,422.148468,423.634369
423.485779,428.686493,421.331207,426.903381
426.408081,429.677094,422.594238,424.005859
431.905975,434.382477,429.949493,431.410645
430.989655,433.218506,426.556671,429.280853
436.908539,439.830841,433.986237,435.348328
435.125458,440.177551,435.125458,438.17157
437.106659,438.32016,432.153625,437.156189
434.877808,435.868408,429.924744,431.014404
429.429443,429.974274,424.79834,428.290222
425.962311,427.076752,417.641174,418.557495
420.365356,422.445648,414.446472,415.659973
415.659973,427.869232,415.659973,425.937531
428.141632,428.141632,417.888824,423.015228
431.905975,444.783905,427.002441,443.372284
445.279205,450.232239,440.821442,443.917114
444.040924,448.251038,443.347504,444.808655
443.050323,445.774506,436.908539,439.607971
440.128021,442.753143,434.332947,435.298798
436.363708,440.747162,433.812897,439.385071
439.830841,444.907715,439.385071,443.397034
444.511475,444.907715,439.632721,440.227081
439.682251,443.793274,430.964874,433.391876
431.707855,432.574615,423.485779,428.067352
427.002441,427.572052,421.009247,423.460999
423.287659,425.937531,416.080963,417.096344
418.235535,424.64975,418.235535,420.538727
421.232147,422.891418,418.557495,421.355957
420.191986,434.035767,420.018646,425.04599
430.048584,437.354309,429.924744,436.066528
435.125458,438.12204,432.128845,436.611359
438.19635,443.297974,436.363708,438.56781
440.177551,442.455963,436.883789,438.91452
440.400452,444.239044,435.992218,438.2211
439.286011,440.326141,428.983673,430.791534
432.227905,432.698456,426.952911,427.472992
427.695862,433.565247,425.04599,432.128845
426.259491,431.559235,426.259491,428.835083
426.952911,433.218506,426.507141,429.751373
423.981079,426.358551,416.229553,417.616425
419.523346,423.981079,417.393524,418.458435
420.910187,422.247528,413.579681,414.372162
411.79657,413.010071,407.239777,408.626617
409.617249,412.811951,409.196228,411.67276
409.221008,411.004089,405.877686,406.595886
403.425934,409.443878,402.757263,406.917816
406.199646,406.893066,399.661621,404.788025
406.150116,408.180847,400.280731,404.094574
407.190247,408.032257,401.494232,403.401154
403.797394,408.923798,401.766663,407.115936
407.636017,408.626617,397.606079,398.84436
400.206451,407.091187,399.909271,405.109955
405.605255,405.605255,398.7453,399.909271
402.138123,408.131317,400.206451,407.165466
404.986145,407.140717,399.735901,402.336243
399.760681,405.085205,399.760681,402.757263
402.682953,406.150116,401.197052,402.311493
401.840942,403.029694,397.779449,398.94342
399.760681,404.168884,399.0177,401.940002
400.231201,403.648804,398.86911,402.361023
403.326874,404.168884,399.983551,401.469482
401.692352,404.589905,400.330261,401.543762
401.543762,403.846924,392.826385,396.219238
396.293518,399.612091,394.832397,397.92804
397.729919,403.500214,397.531799,402.658203
403.945984,405.159485,398.79483,399.711151
400.875092,408.329437,400.850342,407.363586
408.626617,432.896576,408.626617,430.618164
428.488373,447.582367,427.646332,438.56781
438.34494,439.731781,431.955505,433.268066
432.896576,437.304779,429.751373,431.584015
433.391876,443.174164,433.243286,435.645508
432.896576,440.796692,430.444824,438.91452
440.573792,450.133179,440.573792,444.016174
445.774506,450.678009,443.421814,447.260406
446.566986,449.489288,444.858185,448.746338
449.241638,452.38681,436.933319,438.74118
441.440582,450.108429,441.366302,448.449158
435.373108,437.106659,432.153625,435.521698
436.487549,447.235657,436.438019,441.415833
443.223694,448.201508,441.861603,446.145996
445.774506,455.655823,445.774506,453.773682
453.823212,465.48764,452.312531,461.005127
463.605469,468.063232,460.286926,466.874481
468.063232,476.483398,464.64563,474.601257
473.907837,476.953949,465.784821,471.852325
471.530365,472.149506,466.354431,467.691742
467.567932,472.991516,462.788239,467.642212
470.539764,478.81134,469.128143,476.557709
477.82074,482.377533,476.582489,479.975311
476.632019,480.965912,470.836945,472.397156
470.539764,472.520966,463.902679,470.093994
468.806183,474.997498,464.64563,466.230591
468.063232,476.384338,467.468872,475.047028
480.421082,480.421082,473.561127,475.294678
475.492798,489.732819,473.561127,479.331421
479.950562,486.389526,477.597839,479.034241
479.034241,479.034241,479.034241,479.034241
479.455231,479.950562,468.558533,469.672974
470.440704,473.511597,466.255371,468.063232
468.583313,471.406525,464.5961,465.735291
467.518402,475.492798,460.187866,463.506409
465.5867,469.251953,458.652435,459.692566
458.157135,474.749847,458.157135,468.979553
469.499603,478.95993,469.326263,477.152069
475.542328,481.139282,474.031647,475.913818
477.028259,480.495392,470.911224,475.641388
473.412537,494.809692,473.412537,494.116272
492.778961,519.574951,492.38269,509.520264
515.117188,529.381958,512.393005,526.707336
527.004517,528.985718,515.662048,517.84137
517.84137,525.023315,514.745728,521.754272
539.932007,567.248047,526.063416,534.557922
540.377747,557.094299,538.346985,554.766357
558.654541,559.199341,532.799622,534.855103
534.855103,546.296631,531.83374,534.136902
537.901245,551.472595,537.257324,545.23175
550.556274,560.685242,545.826111,558.431641
560.932922,564.647705,532.452881,545.677551
546.321411,548.797974,532.50238,538.867065
539.684326,548.104492,537.282104,539.337646
541.120728,541.566467,529.159119,531.73468
537.405945,539.733887,525.023315,527.351257
532.329041,539.015686,527.648438,536.019104
536.563904,545.826111,533.616821,542.557129
541.195007,545.727051,533.072021,533.691162
534.186462,542.309448,527.128357,539.832947
548.500732,561.180542,546.866272,555.930359
559.694641,561.031982,550.828674,556.054138
559.917542,559.917542,545.058411,553.899597
554.741577,554.741577,541.120728,545.875671
544.11731,551.522095,536.960144,541.937988
544.98407,548.302612,531.31366,535.870483
536.910645,536.910645,523.611694,527.722717
524.082214,541.516968,524.082214,539.907227
538.891846,545.652771,525.345276,528.366638
531.957581,532.428101,510.956635,516.157349
518.03949,519.773071,512.269226,513.383606
513.631287,517.544189,507.192322,514.101807
517.59375,526.410156,517.59375,524.949036
523.859314,524.701355,519.153931,520.565552
507.687622,508.628723,498.623535,501.199127
500.258057,506.944672,498.871185,501.298187
501.521088,505.21109,495.304993,502.932709
503.824249,505.483521,498.747375,499.267456
503.725189,508.851593,501.248657,504.34433
505.21109,507.687622,497.038574,498.524475
497.781525,513.532227,496.939514,511.130005
511.650055,513.631287,505.706421,508.777313
508.182922,512.393005,490.351959,492.853241
496.295624,500.208527,491.59021,495.775543
495.428833,505.954071,485.918976,493.918152
492.927551,496.295624,477.300659,478.71228
479.752411,482.872833,474.749847,476.359589
477.176849,485.398895,477.003479,481.535522
482.427063,491.83786,482.427063,490.203369
489.361328,494.413452,485.547485,486.637177
485.398895,487.157227,480.099152,483.789154
495.304993,499.267456,492.853241,494.141052
497.286224,512.095825,495.849854,510.634705
512.665466,515.018127,505.731171,511.773895
510.164154,516.702209,507.192322,515.637268
516.058289,516.751709,498.796906,506.127411
505.706421,506.969421,496.097504,498.078705
497.286224,500.753357,491.83786,498.351135
499.242676,505.16156,496.295624,498.499725
492.828491,494.809692,482.922363,483.566284
485.894196,490.203369,483.442444,487.875427
487.924957,489.287048,480.941162,487.305817
487.825897,494.611572,485.151245,489.435638
489.856659,493.670502,487.058167,490.005249
485.176025,487.132477,481.981293,485.646545
487.949738,488.989868,484.111115,485.646545
488.370728,488.841278,483.591034,487.578247
487.033417,493.620972,485.398895,490.426239
492.828491,497.781525,491.21875,496.766144
495.849854,502.957458,494.066742,501.768738
502.734589,506.697021,498.326355,499.911346
500.753357,504.44339,493.001831,494.487762
495.304993,497.286224,490.401489,492.878021
495.354523,498.772125,492.977081,494.462982
495.304993,499.515106,492.06076,493.224731
493.323792,493.794312,486.884827,492.01123
493.918152,496.196564,488.791748,492.18457
492.630371,497.286224,492.630371,494.661102
497.459595,505.706421,493.125671,502.288818
504.46814,510.931885,500.555237,507.093262
507.761932,513.111206,505.755951,510.783295
509.668854,512.095825,504.27002,508.133392
509.024963,511.872955,505.508301,508.009583
512.095825,514.795227,509.173553,513.978027
511.204285,515.761108,509.272614,511.650055
509.247833,509.718384,501.545837,503.155579
505.35968,510.164154,499.267456,504.91391
504.46814,507.192322,500.976257,503.031769
499.812286,501.248657,495.800293,496.667084
495.998444,497.360504,483.665344,485.101715
487.825897,490.624359,484.878845,489.683289
487.875427,500.258057,487.231537,497.731995
498.276825,503.130829,490.84726,493.051361
491.83786,493.323792,489.212738,491.11969
491.19397,493.051361,477.003479,478.39035
479.702881,482.476593,473.214386,477.99408
478.51416,479.356171,456.993164,460.559357
460.138336,466.403961,454.343292,462.243408
464.076019,466.924042,460.435516,462.193878
459.643036,469.772034,458.181885,468.409943
467.369812,468.360413,458.652435,459.246796
459.271576,463.060638,457.389404,458.726715
456.250214,466.329651,456.250214,463.952209
464.69516,474.130707,464.69516,472.842926
469.053833,479.950562,463.654999,475.814758
476.384338,477.84549,469.573914,474.452667
484.903595,484.903595,474.799377,476.111938
476.111938,476.111938,476.111938,476.111938
471.356995,473.957367,459.643036,461.128967
463.605469,465.908661,458.256195,464.54657
464.84375,465.883881,451.49527,463.134949
462.738708,464.1008,459.197266,460.311707
463.159698,470.936005,462.193878,468.385162
477.449249,477.449249,464.00174,466.255371
466.131531,466.577301,458.701965,462.639648
463.902679,472.223785,462.689178,471.332245
469.549133,486.166626,469.103363,485.027435
486.315216,497.137634,486.315216,495.577423
497.286224,499.762756,490.426239,496.468964
496.295624,499.515106,489.559479,490.99585
490.574829,493.001831,484.433044,485.646545
486.785767,490.252899,479.083771,480.123901
481.634583,489.262268,478.58847,484.259705
486.364746,486.884827,479.801971,482.451843
482.427063,485.299835,477.176849,480.074371
479.950562,484.284454,477.99408,480.024841
478.46463,489.138458,478.46463,487.974487
488.098328,494.165802,487.974487,489.683289
489.683289,491.34256,483.665344,484.482574
484.408295,487.231537,480.594452,485.770386
485.497955,495.800293,485.497955,494.165802
495.404053,497.360504,486.240936,488.048798
487.924957,492.778961,482.080353,491.83786
491.31781,491.83786,486.686707,488.890808
490.351959,491.83786,486.909576,489.683289
490.203369,503.89856,486.983887,491.14444
489.856659,491.31781,474.774597,476.285278
476.483398,481.064972,474.502197,476.805359
474.774597,482.427063,474.774597,479.628601
479.504761,482.897614,473.363007,474.774597
475.988098,478.95993,473.065796,474.180237
475.492798,476.904419,466.701141,467.865112
466.082001,470.886475,461.128967,465.512421
461.351837,466.057251,460.633667,461.896667
460.138336,460.138336,447.433777,448.820618
449.241638,451.22287,435.546448,437.032379
434.853027,436.759949,431.905975,435.274048
434.283417,437.478149,425.813721,428.240692
428.562653,433.342346,428.166412,430.667694
436.636139,438.24588,428.265472,435.917938
438.39447,449.935059,437.106659,446.046936
446.765106,449.142578,441.316772,448.201508
446.938477,447.830017,441.713013,442.678833
442.678833,444.362885,435.868408,437.92392
439.137421,442.134003,435.917938,440.251862
440.078491,445.303955,439.31076,444.288574
444.338104,444.982025,434.432007,435.942688
435.868408,442.753143,435.397858,441.391052
438.988831,441.812073,437.67627,439.781311
439.880371,443.818054,437.998199,438.61734
438.34494,441.267212,432.946106,433.812897
430.915344,432.401276,412.09375,414.124512
414.619812,425.36795,414.570282,423.139069
426.011841,427.398682,416.130493,417.071564
420.216766,426.952911,418.532715,426.110901
426.209961,426.457611,416.848694,421.157837
422.495178,423.460999,416.303864,417.616425
417.542114,419.523346,411.69751,413.554901
416.056213,431.460175,416.056213,428.067352
425.962311,433.391876,422.024628,430.766754
431.014404,438.84024,425.34317,435.695038
436.611359,448.523438,435.298798,447.285187
448.251038,451.42099,441.836823,449.117798
448.325317,449.340698,435.620758,437.7258
440.821442,444.684845,434.382477,439.286011
442.257843,444.139984,436.116058,440.350922
438.889771,450.628479,438.889771,449.167328
449.291168,462.862518,449.192108,460.336456
460.633667,461.252777,450.232239,453.327911
453.724152,455.631073,448.597748,449.761719
452.312531,466.007721,452.312531,464.39798
465.14093,467.468872,458.602905,460.039276
463.605469,465.53717,454.491882,457.513245
457.711365,460.633667,447.260406,450.678009
446.368866,454.690002,441.812073,444.139984
444.783905,448.003387,426.606201,436.859009
438.84024,448.127197,437.354309,446.121216
449.736938,452.684021,439.459351,450.306549
452.708771,456.076843,450.257019,454.442352
455.036713,457.760895,445.774506,447.161346
445.774506,449.736938,443.000793,446.591766
449.216858,449.538818,439.607971,446.789886
443.421814,443.793274,431.559235,432.450806
430.890594,434.258667,419.572876,421.727448
423.114288,424.377319,414.570282,416.774384
420.414886,424.228729,416.576263,417.616425
419.077576,421.009247,414.372162,417.046814
419.795746,426.457611,418.334595,423.758209
430.420044,433.639526,423.758209,428.067352
430.420044,448.969208,429.627563,446.170746
448.746338,450.554199,435.893158,439.756561
442.059723,445.155365,434.952087,438.32016
438.39447,441.688232,428.017822,430.742004
430.395294,433.788116,423.683899,425.54129
426.432831,430.717224,422.197998,423.956329
424.97168,429.627563,423.782959,427.844452
430.420044,430.717224,419.523346,421.058777
421.752197,422.965698,416.204803,417.096344
421.281677,425.912781,416.551514,424.4021
424.476379,432.029785,423.337189,430.246704
433.664307,434.233887,423.040009,424.055389
424.92215,426.531891,420.315826,423.040009
424.228729,427.943512,415.115112,417.022034
417.096344,423.139069,417.096344,419.993866
420.513947,420.761597,416.551514,418.483185
416.601044,420.637787,408.180847,410.756439
413.034851,413.579681,396.962189,402.039063
404.466064,405.010895,394.485657,401.568542
405.159485,412.539551,405.159485,409.121948
408.577087,415.560913,402.732483,414.099762
414.074982,415.065582,406.843536,408.453278
409.146698,414.124512,409.146698,412.514771
412.836731,430.667694,412.539551,428.884613
428.686493,445.279205,425.36795,443.347504
443.273224,450.133179,440.375671,447.929077
449.142578,458.033295,445.155365,456.918854
456.175903,465.38858,449.340698,457.488464
457.909485,464.5961,455.185303,459.816406
463.134949,467.716522,456.968384,459.073456
464.24939,464.323669,435.125458,438.66687
440.895752,443.545624,432.128845,434.110077
436.809479,439.2117,429.429443,435.744568
437.77533,440.524261,430.444824,434.407257
434.382477,438.07251,430.246704,435.323578
435.893158,439.583191,431.633545,433.540466
433.243286,436.859009,425.24411,428.537903
426.952911,431.187775,419.721466,421.009247
421.009247,428.884613,419.993866,427.126282
429.033203,442.753143,426.209961,441.291992
442.654083,446.666046,438.39447,441.886353
440.821442,444.164764,431.905975,435.992218
433.391876,435.100677,425.962311,431.286835
431.410645,442.678833,426.507141,440.672852
442.233063,445.502075,437.552429,443.768524
443.248444,443.248444,428.513123,430.271454
432.574615,440.152802,424.575439,438.39447
438.84024,438.939301,431.063934,434.976868
436.809479,439.31076,430.964874,432.871796
433.342346,442.802673,432.005035,441.589172
441.440582,448.127197,439.137421,443.570404
445.972626,451.22287,444.635315,450.157959
451.34668,453.402191,442.852203,444.164764
444.288574,448.548218,444.288574,447.681427
445.774506,449.736938,441.985413,443.050323
443.297974,443.793274,437.205719,438.14682
438.84024,441.267212,435.967468,438.49353
438.76593,442.926514,431.905975,433.788116
435.818878,439.06311,432.450806,434.382477
435.868408,448.201508,434.877808,446.888947
448.622498,455.086243,441.539642,445.105835
445.279205,450.950439,440.078491,443.966644
447.854797,453.798431,442.084473,452.06488
450.678009,454.169922,447.978607,449.613129
449.142578,450.727539,437.403839,438.56781
437.62674,441.143402,434.555847,437.701019
438.84024,450.678009,438.34494,448.647278
448.746338,450.479889,432.723206,434.456787
435.373108,442.158783,435.001617,440.747162
443.248444,448.251038,440.821442,446.641296
445.279205,448.251038,442.406433,447.730957
448.275787,466.750671,442.802673,461.228027
461.896667,486.389526,461.871918,484.878845
486.637177,498.474945,486.637177,493.645721
493.794312,499.614166,488.618378,491.19397
491.66452,496.642334,490.84726,492.828491
492.828491,498.499725,488.692688,490.797729
488.866028,499.762756,487.875427,497.558655
495.255463,502.288818,493.026611,495.651703
489.311798,492.258881,481.436462,490.772949
490.302429,496.716614,489.361328,495.354523
495.800293,500.480927,495.800293,498.103485
499.762756,505.08728,498.821655,500.679077
500.134216,502.140198,496.815674,498.871185
493.373322,504.66626,492.927551,503.006989
500.753357,503.527069,495.304993,496.914734
493.249481,499.614166,491.16922,493.620972
493.323792,495.800293,486.959106,489.064148
490.89679,497.286224,490.475769,496.196564
496.196564,501.496307,492.902771,498.772125
499.713226,501.001007,492.927551,494.215332
495.181183,502.437408,495.082123,500.827667
501.248657,509.074493,500.827667,507.043732
507.811462,510.733765,504.22049,506.053131
509.074493,510.139374,504.170959,507.563812
509.173553,509.396423,496.667084,499.168396
497.781525,522.026733,497.583405,520.268372
521.803833,528.911438,515.711548,517.74231
519.079651,519.896912,505.755951,507.712402
507.638092,510.114624,496.171783,497.954895
499.416046,503.576599,495.354523,500.381866
500.010406,501.595367,491.39209,493.323792
495.354523,499.267456,491.49115,495.379303
495.304993,499.217926,490.351959,496.221313
495.800293,502.164978,495.007813,496.518494
496.989044,498.103485,485.398895,489.361328
489.485168,495.701233,487.429657,489.237518
490.84726,491.34256,484.160645,484.878845
484.903595,492.33316,483.987274,487.553467
487.627777,489.757599,477.72168,479.901031
480.941162,482.253723,474.502197,478.46463
477.275909,478.46463,465.859131,467.023102
469.053833,472.496216,460.336456,462.292938
465.710541,481.436462,462.763458,478.935181
478.46463,478.46463,468.583313,470.886475
473.511597,473.511597,466.676361,467.617462
467.567932,475.988098,465.31427,472.818146
475.468048,475.468048,452.584961,453.847961
450.727539,451.66864,444.288574,449.712189
435.868408,435.868408,405.159485,410.88028
416.477203,426.284241,407.735077,420.092926
419.919586,433.292816,416.056213,422.693298
429.330383,436.487549,424.50116,430.494354
